division,calendar_week,paid_views,organic_views,google_impressions,email_impressions,facebook_impressions,affiliate_impressions,overall_views,sales,total_impressions,total_views,sov_google_pct,sov_email_pct,sov_facebook_pct,sov_affiliate_pct,sales_per_1000_impressions,sales_per_view,efficiency_google,efficiency_email,efficiency_facebook,efficiency_affiliate,grp_proxy,reach_proxy,frequency_proxy,wow_total_impressions_pct,wow_sales_pct,wow_facebook_impressions_pct,wow_google_impressions_pct,z_total_impressions,z_sales,z_facebook_impressions,z_google_impressions,is_anomaly_period
A,2019-11-16,13201,20528,2237438,703270.8082,579792,6926,33367,217094,3527426.8082,67096,63.43,19.94,16.44,0.2,61.5446,3.2356,0.097,0.3087,0.3744,31.3448,336.28,1175809.0,3.0,17.95,1.01,63.48,7.36,4.28,1.826,2.304,4.351,1
A,2019-11-23,8799,18109,1796295,380939.811,1140918,7574,25583,206061,3325726.8109999998,52491,54.01,11.45,34.31,0.23,61.9597,3.9256,0.1147,0.5409,0.1806,27.2064,317.05,1108576.0,3.0,-5.72,-5.08,96.78,-19.72,3.932,1.649,5.394,3.253,1
A,2019-11-30,8908,15294,1911999,702137.3809,689345,6686,23127,388146,3310167.3809,47329,57.76,21.21,20.83,0.2,117.2587,8.201,0.203,0.5528,0.5631,58.0535,315.56,1103389.0,3.0,-0.47,88.36,-39.58,6.44,3.905,4.573,2.907,3.541,1
A,2019-12-07,9177,13014,915377,643742.405,694144,6474,21419,358799,2259737.4050000003,43610,40.51,28.49,30.72,0.29,158.7791,8.2274,0.392,0.5574,0.5169,55.4215,215.42,753246.0,3.0,-31.73,-7.56,0.7,-52.12,2.091,4.102,2.934,1.059,1
A,2019-12-14,9113,13371,379714,384384.8284,632111,7236,21993,275981,1403445.8284,44477,27.06,27.39,45.04,0.52,196.6453,6.205,0.7268,0.718,0.4366,38.14,133.79,467815.0,3.0,-37.89,-23.08,-8.94,-58.52,0.612,2.772,2.592,-0.275,1
A,2019-12-21,7847,12078,328445,389721.376,341376,4683,19184,186635,1064225.376,39109,30.86,36.62,32.08,0.44,175.3717,4.7722,0.5682,0.4789,0.5467,39.8537,101.45,354742.0,3.0,-24.17,-32.37,-45.99,-13.5,0.026,1.337,0.991,-0.403,0
A,2019-12-28,7921,13014,535421,266666.3825,108958,6964,21152,130755,918009.3825000001,42087,58.32,29.05,11.87,0.76,142.4332,3.1068,0.2442,0.4903,1.2,18.7758,87.52,306003.0,3.0,-13.74,-29.94,-68.08,63.02,-0.226,0.439,-0.289,0.112,0
A,2020-01-04,26756,14773,286585,307895.8513,95349,5720,41895,129272,695549.8513,83424,41.2,44.27,13.71,0.82,185.8558,1.5496,0.4511,0.4199,1.3558,22.6,66.31,231850.0,3.0,-24.23,-1.13,-12.49,-46.47,-0.61,0.416,-0.364,-0.507,0
A,2020-01-11,9038,19361,294204,408192.603,130872,6109,28274,90981,839377.603,56673,35.05,48.63,15.59,0.73,108.391,1.6054,0.3092,0.2229,0.6952,14.8929,80.02,279793.0,3.0,20.68,-29.62,37.26,2.66,-0.362,-0.199,-0.168,-0.488,0
A,2020-01-18,18550,17990,314118,387119.6323,149976,6948,35516,105848,858161.6322999999,72056,36.6,45.11,17.48,0.81,123.3427,1.469,0.337,0.2734,0.7058,15.2343,81.81,286054.0,3.0,2.24,16.34,14.6,6.77,-0.33,0.039,-0.063,-0.439,0
A,2020-01-25,21626,16855,504923,320357.9338,114312,6684,37865,76253,946276.9338,76346,53.36,33.85,12.08,0.71,80.5821,0.9988,0.151,0.238,0.6671,11.4083,90.21,315426.0,3.0,10.27,-27.96,-23.78,60.74,-0.177,-0.436,-0.259,0.036,0
A,2020-02-01,24140,21028,565733,997442.7847,39280,5686,45817,72475,1608141.7847,90985,35.18,62.02,2.44,0.35,45.0675,0.7966,0.1281,0.0727,1.8451,12.7462,153.31,536047.0,3.0,69.94,-4.95,-65.64,12.04,0.966,-0.497,-0.672,0.188,0
A,2020-02-08,24187,22064,574706,365408.0809,161435,4944,45482,77613,1106493.0809,91733,51.94,33.02,14.59,0.45,70.1432,0.8461,0.135,0.2124,0.4808,15.6984,105.48,368831.0,3.0,-31.19,7.09,310.99,1.59,0.099,-0.414,0.0,0.21,0
A,2020-02-15,23008,25885,432938,288944.3322,292028,6133,47734,168172,1020043.3322000001,96627,42.44,28.33,28.63,0.6,164.8675,1.7404,0.3884,0.582,0.5759,27.4208,97.24,340014.0,3.0,-7.81,116.68,80.9,-24.67,-0.05,1.04,0.719,-0.143,0
A,2020-02-22,18726,25271,442591,415592.4279,286872,6760,43958,119598,1151815.4279,87955,38.43,36.08,24.91,0.59,103.8343,1.3598,0.2702,0.2878,0.4169,17.692,109.8,383938.0,3.0,12.92,-28.88,-1.77,2.23,0.178,0.26,0.691,-0.119,0
A,2020-02-29,13873,22205,430426,300293.8358,148089,6864,35199,99357,885672.8358,71277,48.6,33.91,16.72,0.78,112.1825,1.394,0.2308,0.3309,0.6709,14.4751,84.43,295224.0,3.0,-23.11,-16.92,-48.38,-2.75,-0.282,-0.065,-0.073,-0.149,0
B,2018-01-06,167,782,708,2567847.521,667172,95360,579,519479,3331087.521,1528,0.02,77.09,20.03,2.86,155.9488,339.9732,733.7274,0.2023,0.7786,5.4476,40.32,1110363.0,3.0,,,,,-1.095,-0.612,-0.469,-1.258,0
B,2018-01-13,552,143,441,3715496.894,103319,82360,502,501041,3901616.894,1197,0.01,95.23,2.65,2.11,128.4188,418.5806,1136.1474,0.1349,4.8495,6.0835,47.23,1300539.0,3.0,17.13,-3.55,-84.51,-37.71,-0.968,-0.644,-0.907,-1.258,0
B,2018-01-20,659,144,687,3151602.114,570292,112565,273,510120,3835146.114,1076,0.02,82.18,14.87,2.94,133.0119,474.0892,742.5328,0.1619,0.8945,4.5318,46.43,1278382.0,3.0,-1.7,1.81,451.97,55.78,-0.983,-0.629,-0.544,-1.258,0
B,2018-01-27,108,850,631,3066068.937,777349,71675,988,594620,3915723.937,1946,0.02,78.3,19.85,1.83,151.8544,305.5601,942.3455,0.1939,0.7649,8.2961,47.4,1305241.0,3.0,2.1,16.56,36.31,-8.15,-0.965,-0.483,-0.383,-1.258,0
B,2018-02-03,644,949,730,2996176.308,397171,51602,776,477962,3445679.308,2369,0.02,86.95,11.53,1.5,138.7134,201.7569,654.7425,0.1595,1.2034,9.2625,41.71,1148560.0,3.0,-12.0,-19.62,-48.91,15.69,-1.069,-0.684,-0.679,-1.258,0
B,2018-02-10,288,684,974,3187964.067,345807,70150,708,459629,3604895.067,1680,0.03,88.43,9.59,1.95,127.5014,273.5887,471.8984,0.1442,1.3291,6.5521,43.64,1201632.0,3.0,4.62,-3.84,-12.93,33.42,-1.034,-0.715,-0.719,-1.258,0
B,2018-02-17,302,463,598,4653501.774,1077632,58421,200,725682,5790152.774,965,0.01,80.37,18.61,1.01,125.3304,752.0021,1213.5151,0.1559,0.6734,12.4216,70.09,1930051.0,3.0,60.62,57.88,211.63,-38.6,-0.549,-0.258,-0.15,-1.258,0
B,2018-02-24,156,939,7,4071753.83,416,51373,188,681781,4123549.83,1283,0.0,98.74,0.01,1.25,165.3384,531.3959,97397.2857,0.1674,1638.8966,13.2712,49.92,1374517.0,3.0,-28.78,-6.05,-99.96,-98.83,-0.919,-0.334,-0.987,-1.258,0
B,2018-03-03,101,48,134,3104301.29,60767,51214,206,592972,3216416.29,355,0.0,96.51,1.89,1.59,184.358,1670.3437,4425.1642,0.191,9.7581,11.5783,38.94,1072139.0,3.0,-22.0,-13.03,14507.45,1814.29,-1.12,-0.486,-0.94,-1.258,0
B,2018-03-10,677,40,827,3462290.05,912150,60135,203,618537,4435402.05,920,0.02,78.06,20.57,1.36,139.4546,672.3228,747.9287,0.1786,0.6781,10.2858,53.69,1478467.0,3.0,37.9,4.31,1401.06,517.16,-0.849,-0.442,-0.279,-1.258,0
B,2018-03-17,59,332,813,3414405.561,129782,53325,20,570268,3598325.561,411,0.02,94.89,3.61,1.48,158.4815,1387.5134,701.4367,0.167,4.394,10.6942,43.56,1199442.0,3.0,-18.87,-7.8,-85.77,-1.69,-1.035,-0.525,-0.887,-1.258,0
B,2018-03-24,215,682,933,3112463.862,566913,90944,562,522359,3771253.862,1459,0.02,82.53,15.03,2.41,138.5107,358.0254,559.8703,0.1678,0.9214,5.7437,45.65,1257085.0,3.0,4.81,-8.4,336.82,14.76,-0.997,-0.607,-0.547,-1.258,0
B,2018-03-31,312,115,238,3134953.055,224500,70291,448,514827,3429982.055,875,0.01,91.4,6.55,2.05,150.0961,588.3737,2163.1387,0.1642,2.2932,7.3242,41.52,1143327.0,3.0,-9.05,-1.44,-60.4,-74.49,-1.073,-0.62,-0.813,-1.258,0
B,2018-04-07,727,714,1125284,3074436.302,922486,65094,688,395204,5187300.302,2129,21.69,59.27,17.78,1.25,76.1868,185.6289,0.3512,0.1285,0.4284,6.0713,62.8,1729100.0,3.0,51.23,-23.24,310.91,472708.4,-0.682,-0.826,-0.271,-0.909,0
B,2018-04-14,138,555,1893757,3723371.309,501985,88040,466,543409,6207153.309,1159,30.51,59.99,8.09,1.42,87.5456,468.8602,0.2869,0.1459,1.0825,6.1723,75.14,2069051.0,3.0,19.66,37.5,-45.58,68.29,-0.456,-0.571,-0.597,-0.671,0
B,2018-04-21,320,651,1913649,3023108.156,309955,112846,627,667811,5359558.1559999995,1598,35.71,56.41,5.78,2.11,124.6019,417.9043,0.349,0.2209,2.1545,5.9179,64.88,1786519.0,3.0,-13.66,22.89,-38.25,1.05,-0.644,-0.358,-0.747,-0.665,0
B,2018-04-28,384,819,2092279,3473209.751,411757,108438,940,582643,6085683.751,2143,34.38,57.07,6.77,1.78,95.7399,271.8819,0.2785,0.1678,1.415,5.3731,73.67,2028561.0,3.0,13.55,-12.75,32.84,9.33,-0.483,-0.504,-0.667,-0.61,0
B,2018-05-05,273,217,2322498,2930451.351,397061,79894,290,665200,5729904.351,780,40.53,51.14,6.93,1.39,116.0927,852.8205,0.2864,0.227,1.6753,8.326,69.36,1909968.0,3.0,-5.85,14.17,-3.57,11.0,-0.562,-0.362,-0.679,-0.538,0
B,2018-05-12,453,105,3039917,2547976.661,278934,101932,760,614420,5968759.661,1318,50.93,42.69,4.67,1.71,102.9393,466.176,0.2021,0.2411,2.2027,6.0277,72.26,1989587.0,3.0,4.17,-7.63,-29.75,30.89,-0.509,-0.449,-0.771,-0.316,0
B,2018-05-19,664,261,3124400,2779082.293,48043,90291,993,595965,6041816.293,1918,51.71,46.0,0.8,1.49,98.64,310.7221,0.1907,0.2144,12.4048,6.6005,73.14,2013939.0,3.0,1.22,-3.0,-82.78,2.78,-0.493,-0.481,-0.95,-0.29,0
B,2018-05-26,669,375,2871184,3355128.751,168771,121571,485,634101,6516654.751,1529,44.06,51.49,2.59,1.87,97.3047,414.7162,0.2209,0.189,3.7572,5.2159,78.89,2172218.0,3.0,7.86,6.4,251.29,-8.1,-0.387,-0.416,-0.856,-0.368,0
B,2018-06-02,952,632,2272124,2452684.868,541299,101971,446,655722,5368078.868,2030,42.33,45.69,10.08,1.9,122.1521,323.0158,0.2886,0.2673,1.2114,6.4305,64.98,1789360.0,3.0,-17.63,3.41,220.73,-20.86,-0.642,-0.378,-0.567,-0.554,0
B,2018-06-09,511,454,2080113,2757171.635,796597,104888,166,635059,5738769.635,1131,36.25,48.04,13.88,1.83,110.6612,561.5022,0.3053,0.2303,0.7972,6.0546,69.47,1912923.0,3.0,6.91,-3.15,47.16,-8.45,-0.56,-0.414,-0.368,-0.613,0
B,2018-06-16,752,589,1950768,2482384.307,427505,110696,814,638660,4971353.307,2155,39.24,49.93,8.6,2.23,128.468,296.3619,0.3274,0.2573,1.4939,5.7695,60.18,1657118.0,3.0,-13.37,0.57,-46.33,-6.22,-0.73,-0.408,-0.655,-0.653,0
B,2018-06-23,314,51,2119232,2895756.467,368141,116721,171,509332,5499850.467,536,38.53,52.65,6.69,2.12,92.6083,950.2463,0.2403,0.1759,1.3835,4.3637,66.58,1833283.0,3.0,10.63,-20.25,-13.89,8.64,-0.613,-0.63,-0.701,-0.601,0
B,2018-06-30,644,185,2375649,2727760.121,412954,113979,830,714253,5630342.120999999,1659,42.19,48.45,7.33,2.02,126.8578,430.5322,0.3007,0.2618,1.7296,6.2665,68.16,1876781.0,3.0,2.37,40.23,12.17,12.1,-0.584,-0.278,-0.666,-0.522,0
B,2018-07-07,13,538,3089843,2377337.976,613344,92296,392,461785,6172820.976,943,50.06,38.51,9.94,1.5,74.8094,489.6978,0.1495,0.1942,0.7529,5.0033,74.73,2057607.0,3.0,9.63,-35.35,48.53,30.06,-0.464,-0.712,-0.511,-0.3,0
B,2018-07-14,662,997,3601623,3399994.722,1467545,91588,145,611487,8560750.722,1804,42.07,39.72,17.14,1.07,71.4291,338.9618,0.1698,0.1798,0.4167,6.6765,103.63,2853584.0,3.0,38.68,32.42,139.27,16.56,0.067,-0.454,0.153,-0.142,0
B,2018-07-21,991,729,2806291,2582639.87,1085615,87240,857,880827,6561785.87,2577,42.77,39.36,16.54,1.33,134.2359,341.8033,0.3139,0.3411,0.8114,10.0966,79.43,2187262.0,3.0,-23.35,44.05,-26.03,-22.08,-0.377,0.008,-0.144,-0.388,0
B,2018-07-28,391,344,2876343,2696830.996,739123,88308,377,653011,6400604.995999999,1112,44.94,42.13,11.55,1.38,102.0233,587.2401,0.227,0.2421,0.8835,7.3947,77.48,2133535.0,3.0,-2.46,-25.86,-31.92,2.5,-0.413,-0.383,-0.413,-0.366,0
B,2018-08-04,348,697,2767911,2101893.609,862523,83442,211,585925,5815769.609,1256,47.59,36.14,14.83,1.43,100.7476,466.5008,0.2117,0.2788,0.6793,7.0219,70.4,1938590.0,3.0,-9.14,-10.27,16.7,-3.77,-0.543,-0.498,-0.317,-0.4,0
B,2018-08-11,171,860,2778987,2620887.695,966378,79943,327,519537,6446195.695,1358,43.11,40.66,14.99,1.24,80.5959,382.5751,0.187,0.1982,0.5376,6.4988,78.04,2148732.0,3.0,10.84,-11.33,12.04,0.4,-0.403,-0.612,-0.236,-0.397,0
B,2018-08-18,170,5,3991326,3034153.607,1304004,93996,226,718408,8423479.607,401,47.38,36.02,15.48,1.12,85.2864,1791.5411,0.18,0.2368,0.5509,7.643,101.97,2807827.0,3.0,30.67,38.28,34.94,43.63,0.036,-0.271,0.026,-0.021,0
B,2018-08-25,204,935,4276996,3074457.026,2506290,101497,779,916325,9959240.026,1918,42.95,30.87,25.17,1.02,92.0075,477.7503,0.2142,0.298,0.3656,9.0281,120.56,3319747.0,3.0,18.23,27.55,92.2,7.16,0.377,0.069,0.96,0.068,0
B,2018-09-01,909,599,4686508,2432406.279,2171599,87374,682,791985,9377887.279,2190,49.97,25.94,23.16,0.93,84.4524,361.637,0.169,0.3256,0.3647,9.0643,113.53,3125962.0,3.0,-5.84,-13.57,-13.35,9.57,0.248,-0.144,0.7,0.195,0
B,2018-09-08,806,172,4370346,2552038.559,2552403,79124,61,663538,9553911.559,1039,45.74,26.71,26.72,0.83,69.452,638.6314,0.1518,0.26,0.26,8.3861,115.66,3184637.0,3.0,1.88,-16.22,17.54,-6.75,0.287,-0.365,0.996,0.097,0
B,2018-09-15,563,87,5028786,2481211.244,1853270,77736,342,760047,9441003.243999999,992,53.27,26.28,19.63,0.82,80.5049,766.1764,0.1511,0.3063,0.4101,9.7773,114.29,3147001.0,3.0,-1.18,14.54,-27.39,15.07,0.262,-0.199,0.453,0.301,0
B,2018-09-22,574,47,4966793,2402492.218,2041733,61418,679,751648,9472436.218,1300,52.43,25.36,21.55,0.65,79.3511,578.1908,0.1513,0.3129,0.3681,12.2382,114.67,3157479.0,3.0,0.33,-1.11,10.17,-1.23,0.269,-0.214,0.599,0.282,0
B,2018-09-29,821,925,5888798,2120251.182,2009939,83852,277,915777,10102840.182,2023,58.29,20.99,19.89,0.83,90.6455,452.6826,0.1555,0.4319,0.4556,10.9213,122.3,3367613.0,3.0,6.66,21.84,-1.56,18.56,0.409,0.068,0.574,0.567,0
B,2018-10-06,744,6940,5198701,1947214.157,887037,67961,6809,937883,8100913.157,14493,64.17,24.04,10.95,0.84,115.775,64.7128,0.1804,0.4817,1.0573,13.8003,98.07,2700304.0,3.0,-19.82,2.41,-55.87,-11.72,-0.035,0.106,-0.298,0.354,0
B,2018-10-13,707,16626,4531293,1929277.571,1027901,59790,16236,980869,7548261.571,33569,60.03,25.56,13.62,0.79,129.9463,29.2195,0.2165,0.5084,0.9542,16.4052,91.38,2516087.0,3.0,-6.82,4.58,15.88,-12.84,-0.158,0.18,-0.189,0.147,0
B,2018-10-20,19,15255,5878924,1898493.114,1036541,57828,15801,1103975,8871786.114,31075,66.27,21.4,11.68,0.65,124.4366,35.5261,0.1878,0.5815,1.0651,19.0907,107.4,2957262.0,3.0,17.53,12.55,0.84,29.74,0.136,0.391,-0.182,0.564,0
B,2018-10-27,747,15187,5445634,2008493.661,1112626,54581,15929,996762,8621334.661,31863,63.16,23.3,12.91,0.63,115.6157,31.2827,0.183,0.4963,0.8959,18.2621,104.37,2873778.0,3.0,-2.82,-9.71,7.34,-7.37,0.08,0.207,-0.123,0.43,0
B,2018-11-03,110,15319,5228192,1969301.814,1701817,49709,15170,1089137,8949019.814,30599,58.42,22.01,19.02,0.56,121.7046,35.5939,0.2083,0.5531,0.64,21.9103,108.33,2983007.0,3.0,3.8,9.27,52.95,-3.99,0.153,0.366,0.335,0.363,0
B,2018-11-10,232,39333,8566232,4088594.141,1845957,55509,39916,1683384,14556292.140999999,79481,58.85,28.09,12.68,0.38,115.6465,21.1797,0.1965,0.4117,0.9119,30.3263,176.21,4852097.0,3.0,62.66,54.56,8.47,63.85,1.398,1.386,0.447,1.398,0
B,2018-11-17,189,36081,12556735,4014758.108,2570416,52308,36080,1859541,19194217.108,72350,65.42,20.92,13.39,0.27,96.8803,25.702,0.1481,0.4632,0.7234,35.5498,232.36,6398072.0,3.0,31.86,10.46,39.25,46.58,2.428,1.689,1.01,2.635,1
B,2018-11-24,6313,21117,14455623,4085227.767,6232118,52273,26417,3322758,24825241.767,53847,58.23,16.46,25.1,0.21,133.8459,61.7074,0.2299,0.8134,0.5332,63.5655,300.52,8275081.0,3.0,29.34,78.69,142.46,15.12,3.678,4.201,3.855,3.223,1
B,2018-12-01,12544,13893,9718005,5049751.178,1194281,53050,25608,2363272,16015087.178,52045,60.68,31.53,7.46,0.33,147.5654,45.4082,0.2432,0.468,1.9788,44.548,193.87,5338362.0,3.0,-35.49,-28.88,-80.84,-32.77,1.722,2.554,-0.059,1.755,1
B,2018-12-08,127934,14056,4759744,3123674.525,727994,45462,142147,1656624,8656874.525,284137,54.98,36.08,8.41,0.53,191.3651,5.8304,0.348,0.5303,2.2756,36.4398,104.8,2885625.0,3.0,-45.95,-29.9,-39.04,-51.02,0.088,1.34,-0.422,0.217,0
B,2018-12-15,118065,21987,4029480,2592870.806,1647626,39128,139731,1791713,8309104.806,279783,48.49,31.21,19.83,0.47,215.6325,6.4039,0.4447,0.691,1.0875,45.7911,100.59,2769702.0,3.0,-4.02,8.15,126.32,-15.34,0.011,1.572,0.293,-0.009,0
B,2018-12-22,69204,20527,3441797,2530840.027,558878,44839,89308,1146554,6576354.027,179039,52.34,38.48,8.5,0.68,174.3449,6.4039,0.3331,0.453,2.0515,25.5705,79.61,2192118.0,3.0,-20.85,-36.01,-66.08,-14.58,-0.374,0.464,-0.553,-0.191,0
B,2018-12-29,61107,18855,3516766,3566029.687,532831,51549,79858,654528,7667175.687,159820,45.87,46.51,6.95,0.67,85.3675,4.0954,0.1861,0.1835,1.2284,12.6972,92.82,2555725.0,3.0,16.59,-42.91,-4.66,2.18,-0.132,-0.381,-0.573,-0.168,0
B,2019-01-05,43376,20075,3407128,3560586.58,228115,62676,62875,669837,7258505.58,126326,46.94,49.05,3.14,0.86,92.283,5.3024,0.1966,0.1881,2.9364,10.6873,87.87,2419502.0,3.0,-5.33,2.34,-57.19,-3.12,-0.223,-0.354,-0.81,-0.202,0
B,2019-01-12,66173,19910,3164986,2668614.986,442640,69608,85897,500164,6345848.986,171980,49.87,42.05,6.98,1.1,78.8175,2.9083,0.158,0.1874,1.13,7.1854,76.82,2115283.0,3.0,-12.57,-25.33,94.04,-7.11,-0.425,-0.646,-0.643,-0.277,0
B,2019-01-19,69637,15982,3337686,3350661.422,909786,79321,84157,714912,7677454.422,169776,43.47,43.64,11.85,1.03,93.1184,4.2109,0.2142,0.2134,0.7858,9.0129,92.94,2559151.0,3.0,20.98,42.94,105.54,5.46,-0.13,-0.277,-0.28,-0.223,0
B,2019-01-26,64284,18332,3339944,2727132.875,2549912,114238,82599,561777,8731226.875,165215,38.25,31.23,29.2,1.31,64.3411,3.4003,0.1682,0.206,0.2203,4.9176,105.7,2910409.0,3.0,13.73,-21.42,180.28,0.07,0.105,-0.54,0.994,-0.223,0
B,2019-02-02,41457,16391,3878669,2622442.494,2079398,96614,57835,618388,8677123.493999999,115683,44.7,30.22,23.96,1.11,71.2665,5.3455,0.1594,0.2358,0.2974,6.4006,105.04,2892374.0,3.0,-0.62,10.08,-18.45,16.13,0.092,-0.443,0.628,-0.056,0
B,2019-02-09,54647,17059,3098016,2634230.752,1254062,93306,71520,549592,7079614.752,143226,43.76,37.21,17.71,1.32,77.6302,3.8372,0.1774,0.2086,0.4382,5.8902,85.7,2359872.0,3.0,-18.41,-11.13,-39.69,-20.13,-0.262,-0.561,-0.013,-0.298,0
B,2019-02-16,88331,27367,2600816,3365961.631,1288726,79824,115213,878908,7335327.631,230911,35.46,45.89,17.57,1.09,119.8185,3.8063,0.3379,0.2611,0.682,11.0106,88.8,2445109.0,3.0,3.61,59.92,2.76,-16.05,-0.205,0.005,0.014,-0.452,0
B,2019-02-23,32298,18359,2683684,2210872.241,446618,82312,50252,672766,5423486.241,100909,49.48,40.76,8.23,1.52,124.0468,6.6671,0.2507,0.3043,1.5064,8.1734,65.65,1807829.0,3.0,-26.06,-23.45,-65.34,3.19,-0.63,-0.349,-0.64,-0.426,0
B,2019-03-02,629,23406,3760463,3034566.263,215189,77825,23865,600229,7088043.263,47900,53.05,42.81,3.04,1.1,84.6819,12.5309,0.1596,0.1978,2.7893,7.7125,85.81,2362681.0,3.0,30.69,-10.78,-51.82,40.12,-0.26,-0.474,-0.82,-0.092,0
B,2019-03-09,953,22592,3761445,2831191.323,322268,80302,23070,517835,6995206.323,46615,53.77,40.47,4.61,1.15,74.0271,11.1088,0.1377,0.1829,1.6068,6.4486,84.68,2331735.0,3.0,-1.31,-13.73,49.76,0.03,-0.281,-0.615,-0.737,-0.092,0
B,2019-03-16,699,30759,3946335,2602775.971,525780,97805,30506,675957,7172695.971,61964,55.02,36.29,7.33,1.36,94.2403,10.9089,0.1713,0.2597,1.2856,6.9113,86.83,2390899.0,3.0,2.54,30.54,63.15,4.92,-0.242,-0.344,-0.579,-0.035,0
B,2019-03-23,446,49874,4546145,2600419.613,614584,93502,50355,621623,7854650.613,100675,57.88,33.11,7.82,1.19,79.1408,6.1746,0.1367,0.239,1.0115,6.6482,95.09,2618217.0,3.0,9.51,-8.04,16.89,15.2,-0.09,-0.437,-0.51,0.151,0
B,2019-03-30,70,61783,3308896,3192972.089,883122,88948,62218,524146,7473938.089,124071,44.27,42.72,11.82,1.19,70.1298,4.2246,0.1584,0.1642,0.5935,5.8927,90.48,2491313.0,3.0,-4.85,-15.68,43.69,-27.22,-0.175,-0.604,-0.301,-0.232,0
B,2019-04-06,25129,64628,3472944,2673952.087,456805,74042,89058,544685,6677743.086999999,178815,52.01,40.04,6.84,1.11,81.5672,3.0461,0.1568,0.2037,1.1924,7.3564,80.84,2225914.0,3.0,-10.65,3.92,-48.27,4.96,-0.352,-0.569,-0.632,-0.182,0
B,2019-04-13,28143,60968,4200745,2594312.707,712343,69865,88905,472331,7577265.707,178016,55.44,34.24,9.4,0.92,62.3353,2.6533,0.1124,0.1821,0.6631,6.7606,91.73,2525755.0,3.0,13.47,-13.28,55.94,20.96,-0.152,-0.693,-0.434,0.044,0
B,2019-04-20,45913,63300,4391027,2819125.584,1991810,72644,108750,579726,9274606.583999999,217963,47.34,30.4,21.48,0.78,62.5068,2.6597,0.132,0.2056,0.2911,7.9804,112.27,3091536.0,3.0,22.4,22.74,179.61,4.53,0.225,-0.509,0.56,0.103,0
B,2019-04-27,59888,48963,3916949,3273840.882,732271,83282,107644,630316,8006342.882,216495,48.92,40.89,9.15,1.04,78.7271,2.9115,0.1609,0.1925,0.8608,7.5685,96.92,2668781.0,3.0,-13.67,8.73,-63.24,-10.8,-0.056,-0.422,-0.418,-0.044,0
B,2019-05-04,82731,52250,4795069,2333308.649,615779,62846,134936,658870,7807002.649,269917,61.42,29.89,7.89,0.8,84.3947,2.441,0.1374,0.2824,1.07,10.4839,94.51,2602334.0,3.0,-2.49,4.53,-15.91,22.42,-0.101,-0.373,-0.509,0.228,0
B,2019-05-11,96026,69144,4227702,1916498.82,808888,66579,164282,652238,7019667.82,329452,60.23,27.3,11.52,0.95,92.9158,1.9798,0.1543,0.3403,0.8063,9.7965,84.98,2339889.0,3.0,-10.08,-1.01,31.36,-11.83,-0.276,-0.384,-0.359,0.052,0
B,2019-05-18,107689,78934,3694520,2262770.364,1227853,64049,185933,519188,7249192.364,372556,50.96,31.21,16.94,0.88,71.6201,1.3936,0.1405,0.2294,0.4228,8.1061,87.76,2416397.0,3.0,3.27,-20.4,51.8,-12.61,-0.225,-0.613,-0.033,-0.113,0
B,2019-05-25,116191,73173,4942040,2199082.936,1385713,70342,189553,697640,8597177.936,378917,57.48,25.58,16.12,0.82,81.1476,1.8411,0.1412,0.3172,0.5035,9.9178,104.07,2865726.0,3.0,18.59,34.37,12.86,33.77,0.075,-0.307,0.089,0.274,0
B,2019-06-01,142286,89322,4595967,1923142.671,523291,67980,230859,631737,7110380.671,462467,64.64,27.05,7.36,0.96,88.8471,1.366,0.1375,0.3285,1.2072,9.293,86.08,2370127.0,3.0,-17.29,-9.45,-62.24,-7.0,-0.255,-0.42,-0.581,0.167,0
B,2019-06-08,518190,118035,4258513,1787702.833,1080867,71643,635057,503836,7198725.833000001,1271282,59.16,24.83,15.01,1.0,69.9896,0.3963,0.1183,0.2818,0.4661,7.0326,87.15,2399575.0,3.0,1.24,-20.25,106.55,-7.34,-0.236,-0.639,-0.147,0.062,0
B,2019-06-15,320747,118357,3169725,1921345.414,1056987,71551,438477,718039,6219608.414,877581,50.96,30.89,16.99,1.15,115.4476,0.8182,0.2265,0.3737,0.6793,10.0353,75.29,2073203.0,3.0,-13.6,42.51,-2.21,-25.57,-0.453,-0.271,-0.166,-0.276,0
B,2019-06-22,161523,113616,2320686,2312106.665,1047035,68232,274255,668985,5748059.665,549394,40.37,40.22,18.22,1.19,116.3845,1.2177,0.2883,0.2893,0.6389,9.8046,69.58,1916020.0,3.0,-7.58,-6.83,-0.94,-26.79,-0.558,-0.356,-0.174,-0.539,0
B,2019-06-29,177973,111749,3678401,2377687.198,673348,59277,289020,595480,6788713.198,578742,54.18,35.02,9.92,0.87,87.7162,1.0289,0.1619,0.2504,0.8844,10.0457,82.18,2262904.0,3.0,18.1,-10.99,-35.69,58.5,-0.327,-0.482,-0.464,-0.118,0
B,2019-07-06,162477,113411,4804403,2217961.815,562995,73561,275202,497756,7658920.8149999995,551090,62.73,28.96,7.35,0.96,64.9904,0.9032,0.1036,0.2244,0.8841,6.7666,92.72,2552974.0,3.0,12.82,-16.41,-16.39,30.61,-0.134,-0.65,-0.55,0.231,0
B,2019-07-13,149054,199223,5388471,1399749.074,1340892,102225,347736,797318,8231337.074,696013,65.46,17.01,16.29,1.24,96.8637,1.1456,0.148,0.5696,0.5946,7.7996,99.65,2743779.0,3.0,7.47,60.18,138.17,12.16,-0.007,-0.135,0.055,0.412,0
